AT1G01010	46
AT1G01020	43
AT1G01030	27
AT1G01040	66
AT1G01050	67
AT1G01060	0
AT1G01070	9
AT1G01080	127
AT1G01090	171
AT1G01100	78
AT1G01110	0
AT1G01120	147
AT1G01130	0
AT1G01140	161
AT1G01150	0
AT1G01160	86
AT1G01170	36
AT1G01180	24
AT1G01190	1
AT1G01200	0
AT1G01210	205
AT1G01220	21
AT1G01225	6
AT1G01230	70
AT1G01240	62
AT1G01250	1
AT1G01260	33
AT1G01290	30
AT1G01300	89
AT1G01310	0
AT1G01320	483
AT1G01340	40
AT1G01350	41
AT1G01355	0
AT1G01360	8
AT1G01370	1
AT1G01380	0
AT1G01390	7
AT1G01420	22
AT1G01430	69
AT1G01440	32
AT1G01448	11
AT1G01450	0
AT1G01453	0
AT1G01470	531
AT1G01480	52
AT1G01490	241
AT1G01500	58
AT1G01510	26
AT1G01520	0
AT1G01540	61
AT1G01550	519
AT1G01560	39
AT1G01570	3
AT1G01580	0
AT1G01590	4
AT1G01600	8
AT1G01610	178
AT1G01620	183
AT1G01630	87
AT1G01640	8
AT1G01650	193
AT1G01660	2
AT1G01670	13
AT1G01680	39
AT1G01690	5
AT1G01695	0
AT1G01700	1
AT1G01710	38
AT1G01720	261
AT1G01725	18
AT1G01730	86
AT1G01740	5
AT1G01750	2
AT1G01760	2
AT1G01770	22
AT1G01780	19
AT1G01790	117
AT1G01800	48
AT1G01810	6
AT1G01820	173
AT1G01830	12
AT1G01840	0
AT1G01860	16
AT1G01880	1
AT1G01900	15
AT1G01910	106
AT1G01920	21
AT1G01930	40
AT1G01940	30
AT1G01950	16
AT1G01960	93
AT1G01970	44
AT1G01990	103
AT1G02000	43
AT1G02010	2
AT1G02020	62
AT1G02030	1
AT1G02040	0
AT1G02050	2
AT1G02060	7
AT1G02065	4
AT1G02080	145
AT1G02090	191
AT1G02100	56
AT1G02110	27
AT1G02120	989
AT1G02130	46
AT1G02140	202
AT1G02145	18
AT1G02150	59
AT1G02160	58
AT1G02170	333
AT1G02180	1
AT1G02190	3
AT1G02205	360
AT1G02210	0
AT1G02220	23
AT1G02230	8
AT1G02260	12
AT1G02270	116
AT1G02280	45
AT1G02290	2
AT1G02300	24
AT1G02305	167
AT1G02310	1
AT1G02330	39
AT1G02335	23
AT1G02340	1
AT1G02350	1
AT1G02360	85
AT1G02370	4
AT1G02380	4
AT1G02390	23
AT1G02391	0
AT1G02400	51
AT1G02405	9
AT1G02410	22
AT1G02420	4
AT1G02430	8
AT1G02440	1
AT1G02450	181
AT1G02460	87
AT1G02470	11
AT1G02475	458
AT1G02500	964
AT1G02510	0
AT1G02520	15
AT1G02530	0
AT1G02540	1
AT1G02550	0
AT1G02560	233
AT1G02570	4
AT1G02580	0
AT1G02590	1
AT1G02610	4
AT1G02620	0
AT1G02640	2
AT1G02650	2
AT1G02660	36
AT1G02670	2
AT1G02680	20
AT1G02681	0
AT1G02690	6
