FBgn0000003	0
FBgn0000008	608
FBgn0000014	125
FBgn0000015	71
FBgn0000017	2610
FBgn0000018	288
FBgn0000022	0
FBgn0000024	37
FBgn0000028	46
FBgn0000032	842
FBgn0000036	4
FBgn0000037	42
FBgn0000038	0
FBgn0000039	0
FBgn0000042	51330
FBgn0000043	23397
FBgn0000044	221
FBgn0000045	20
FBgn0000046	523
FBgn0000047	43
FBgn0000052	3028
FBgn0000053	2050
FBgn0000054	734
FBgn0000055	4
FBgn0000056	0
FBgn0000057	568
FBgn0000061	0
FBgn0000063	214
FBgn0000064	7141
FBgn0000071	196
FBgn0000075	21
FBgn0000077	202
FBgn0000078	28
FBgn0000079	63
FBgn0000083	5059
FBgn0000084	1436
FBgn0000092	15
FBgn0000094	15
FBgn0000097	1374
FBgn0000099	0
FBgn0000100	35572
FBgn0000108	34
FBgn0000109	104
FBgn0000114	57
FBgn0000115	520
FBgn0000116	2234
FBgn0000117	10796
FBgn0000119	372
FBgn0000120	0
FBgn0000121	8
FBgn0000137	0
FBgn0000139	868
FBgn0000140	547
FBgn0000146	1506
FBgn0000147	312
FBgn0000150	10635
FBgn0000152	336
FBgn0000153	5
FBgn0000157	0
FBgn0000158	4
FBgn0000163	979
FBgn0000166	49
FBgn0000173	785
FBgn0000179	0
FBgn0000180	18
FBgn0000181	10505
FBgn0000182	0
FBgn0000183	1411
FBgn0000206	0
FBgn0000210	2190
FBgn0000212	5889
FBgn0000216	0
FBgn0000221	237
FBgn0000227	0
FBgn0000228	2134
FBgn0000229	1026
FBgn0000233	4
FBgn0000239	1286
FBgn0000241	44
FBgn0000244	1222
FBgn0000246	194
FBgn0000247	1696
FBgn0000250	1816
FBgn0000251	16
FBgn0000253	2613
FBgn0000256	4485
FBgn0000257	802
FBgn0000259	1406
FBgn0000261	1729
FBgn0000273	1039
FBgn0000274	0
FBgn0000276	51
FBgn0000277	21
FBgn0000278	34
FBgn0000279	13
FBgn0000280	0
FBgn0000281	1
FBgn0000283	2238
FBgn0000286	555
FBgn0000287	0
FBgn0000289	5448
FBgn0000299	58726
FBgn0000303	14
FBgn0000307	1076
FBgn0000308	7640
FBgn0000316	213
FBgn0000317	1269
FBgn0000318	961
FBgn0000319	13118
FBgn0000320	16
FBgn0000326	174
FBgn0000330	223
FBgn0000337	11
FBgn0000339	828
FBgn0000346	114
FBgn0000351	44
FBgn0000352	453
FBgn0000355	0
FBgn0000356	0
FBgn0000357	4
FBgn0000358	0
FBgn0000359	0
FBgn0000360	7
FBgn0000370	22165
FBgn0000376	1259
FBgn0000377	968
FBgn0000382	773
FBgn0000384	276
FBgn0000392	0
FBgn0000394	258
FBgn0000395	339
FBgn0000404	1932
